,시도명,시군구명,동리명,년,월,구분,count,mean,거래날짜,타입
12867,대구광역시,북구,고성동3가,2021,03,월세,2,2000,2021-03-01,apt
12868,대구광역시,북구,고성동3가,2021,03,전세,7,29714,2021-03-01,apt
12869,대구광역시,북구,고성동3가,2021,04,전세,3,41333,2021-04-01,apt
12870,대구광역시,북구,고성동3가,2021,05,월세,1,6000,2021-05-01,apt
12871,대구광역시,북구,고성동3가,2021,05,전세,5,38600,2021-05-01,apt
12872,대구광역시,북구,고성동3가,2021,06,월세,1,500,2021-06-01,apt
12873,대구광역시,북구,고성동3가,2021,06,전세,3,22216,2021-06-01,apt
12874,대구광역시,북구,고성동3가,2021,07,월세,2,31000,2021-07-01,apt
12875,대구광역시,북구,고성동3가,2021,07,전세,5,28000,2021-07-01,apt
12876,대구광역시,북구,관음동,2021,01,월세,2,3250,2021-01-01,apt
12877,대구광역시,북구,관음동,2021,01,전세,4,12375,2021-01-01,apt
12878,대구광역시,북구,관음동,2021,02,월세,1,1000,2021-02-01,apt
12879,대구광역시,북구,관음동,2021,02,전세,6,14716,2021-02-01,apt
12880,대구광역시,북구,관음동,2021,03,월세,5,1200,2021-03-01,apt
12881,대구광역시,북구,관음동,2021,03,전세,3,11933,2021-03-01,apt
12882,대구광역시,북구,관음동,2021,04,월세,1,2000,2021-04-01,apt
12883,대구광역시,북구,관음동,2021,04,전세,2,18000,2021-04-01,apt
12884,대구광역시,북구,관음동,2021,05,월세,4,1500,2021-05-01,apt
12885,대구광역시,북구,관음동,2021,05,전세,4,17500,2021-05-01,apt
12886,대구광역시,북구,관음동,2021,06,월세,7,2214,2021-06-01,apt
12887,대구광역시,북구,관음동,2021,06,전세,8,14062,2021-06-01,apt
12888,대구광역시,북구,관음동,2021,07,전세,4,13625,2021-07-01,apt
12889,대구광역시,북구,국우동,2021,01,월세,4,2288,2021-01-01,apt
12890,대구광역시,북구,국우동,2021,01,전세,6,16166,2021-01-01,apt
12891,대구광역시,북구,국우동,2021,02,월세,3,2000,2021-02-01,apt
12892,대구광역시,북구,국우동,2021,02,전세,10,22940,2021-02-01,apt
12893,대구광역시,북구,국우동,2021,03,월세,5,2661,2021-03-01,apt
12894,대구광역시,북구,국우동,2021,03,전세,2,20000,2021-03-01,apt
12895,대구광역시,북구,국우동,2021,04,월세,3,1139,2021-04-01,apt
12896,대구광역시,북구,국우동,2021,04,전세,6,19458,2021-04-01,apt
12897,대구광역시,북구,국우동,2021,05,월세,6,3166,2021-05-01,apt
12898,대구광역시,북구,국우동,2021,05,전세,14,26678,2021-05-01,apt
12899,대구광역시,북구,국우동,2021,06,월세,8,1427,2021-06-01,apt
12900,대구광역시,북구,국우동,2021,06,전세,11,23318,2021-06-01,apt
12901,대구광역시,북구,국우동,2021,07,월세,6,2500,2021-07-01,apt
12902,대구광역시,북구,국우동,2021,07,전세,29,21141,2021-07-01,apt
12903,대구광역시,북구,노원동1가,2021,03,월세,1,10000,2021-03-01,apt
12904,대구광역시,북구,노원동2가,2021,01,전세,2,8500,2021-01-01,apt
12905,대구광역시,북구,노원동2가,2021,02,전세,1,10000,2021-02-01,apt
12906,대구광역시,북구,노원동2가,2021,03,전세,1,10000,2021-03-01,apt
12907,대구광역시,북구,노원동3가,2021,01,전세,6,28416,2021-01-01,apt
12908,대구광역시,북구,노원동3가,2021,02,전세,5,29400,2021-02-01,apt
12909,대구광역시,북구,노원동3가,2021,03,월세,2,6000,2021-03-01,apt
12910,대구광역시,북구,노원동3가,2021,03,전세,4,28950,2021-03-01,apt
12911,대구광역시,북구,노원동3가,2021,04,월세,1,2000,2021-04-01,apt
12912,대구광역시,북구,노원동3가,2021,04,전세,3,28500,2021-04-01,apt
12913,대구광역시,북구,노원동3가,2021,05,월세,4,2400,2021-05-01,apt
12914,대구광역시,북구,노원동3가,2021,05,전세,1,31000,2021-05-01,apt
12915,대구광역시,북구,노원동3가,2021,06,월세,1,2000,2021-06-01,apt
12916,대구광역시,북구,노원동3가,2021,06,전세,3,32333,2021-06-01,apt
12917,대구광역시,북구,노원동3가,2021,07,월세,5,5469,2021-07-01,apt
12918,대구광역시,북구,노원동3가,2021,07,전세,5,33370,2021-07-01,apt
12919,대구광역시,북구,대현동,2021,01,월세,5,4096,2021-01-01,apt
12920,대구광역시,북구,대현동,2021,01,전세,6,29833,2021-01-01,apt
12921,대구광역시,북구,대현동,2021,02,전세,9,32927,2021-02-01,apt
12922,대구광역시,북구,대현동,2021,03,월세,1,8480,2021-03-01,apt
12923,대구광역시,북구,대현동,2021,03,전세,7,34285,2021-03-01,apt
12924,대구광역시,북구,대현동,2021,04,월세,2,6000,2021-04-01,apt
12925,대구광역시,북구,대현동,2021,04,전세,4,32925,2021-04-01,apt
12926,대구광역시,북구,대현동,2021,05,월세,3,1666,2021-05-01,apt
12927,대구광역시,북구,대현동,2021,05,전세,1,19950,2021-05-01,apt
12928,대구광역시,북구,대현동,2021,06,월세,4,6000,2021-06-01,apt
12929,대구광역시,북구,대현동,2021,06,전세,5,35400,2021-06-01,apt
12930,대구광역시,북구,대현동,2021,07,월세,8,10500,2021-07-01,apt
12931,대구광역시,북구,대현동,2021,07,전세,12,33541,2021-07-01,apt
12932,대구광역시,북구,동변동,2021,01,월세,3,6666,2021-01-01,apt
12933,대구광역시,북구,동변동,2021,01,전세,8,18750,2021-01-01,apt
12934,대구광역시,북구,동변동,2021,02,월세,3,5666,2021-02-01,apt
12935,대구광역시,북구,동변동,2021,02,전세,3,15333,2021-02-01,apt
12936,대구광역시,북구,동변동,2021,03,월세,5,3000,2021-03-01,apt
12937,대구광역시,북구,동변동,2021,03,전세,5,15240,2021-03-01,apt
12938,대구광역시,북구,동변동,2021,04,월세,1,2000,2021-04-01,apt
12939,대구광역시,북구,동변동,2021,04,전세,6,18833,2021-04-01,apt
12940,대구광역시,북구,동변동,2021,05,월세,1,2000,2021-05-01,apt
12941,대구광역시,북구,동변동,2021,05,전세,4,23750,2021-05-01,apt
12942,대구광역시,북구,동변동,2021,06,월세,1,2000,2021-06-01,apt
12943,대구광역시,북구,동변동,2021,06,전세,5,24000,2021-06-01,apt
12944,대구광역시,북구,동변동,2021,07,월세,3,4666,2021-07-01,apt
12945,대구광역시,북구,동변동,2021,07,전세,5,20700,2021-07-01,apt
12946,대구광역시,북구,매천동,2021,01,전세,4,34075,2021-01-01,apt
12947,대구광역시,북구,매천동,2021,02,월세,1,40000,2021-02-01,apt
12948,대구광역시,북구,매천동,2021,02,전세,14,33021,2021-02-01,apt
12949,대구광역시,북구,매천동,2021,03,월세,1,1000,2021-03-01,apt
12950,대구광역시,북구,매천동,2021,03,전세,20,34682,2021-03-01,apt
12951,대구광역시,북구,매천동,2021,04,월세,2,3000,2021-04-01,apt
12952,대구광역시,북구,매천동,2021,04,전세,14,36464,2021-04-01,apt
12953,대구광역시,북구,매천동,2021,05,월세,8,10625,2021-05-01,apt
12954,대구광역시,북구,매천동,2021,05,전세,26,30898,2021-05-01,apt
12955,대구광역시,북구,매천동,2021,06,월세,6,8900,2021-06-01,apt
12956,대구광역시,북구,매천동,2021,06,전세,26,32111,2021-06-01,apt
12957,대구광역시,북구,매천동,2021,07,월세,6,8000,2021-07-01,apt
12958,대구광역시,북구,매천동,2021,07,전세,18,28025,2021-07-01,apt
12959,대구광역시,북구,복현동,2021,01,월세,7,4500,2021-01-01,apt
12960,대구광역시,북구,복현동,2021,01,전세,33,23073,2021-01-01,apt
12961,대구광역시,북구,복현동,2021,02,월세,18,5471,2021-02-01,apt
12962,대구광역시,북구,복현동,2021,02,전세,36,26783,2021-02-01,apt
12963,대구광역시,북구,복현동,2021,03,월세,39,4720,2021-03-01,apt
12964,대구광역시,북구,복현동,2021,03,전세,46,27630,2021-03-01,apt
12965,대구광역시,북구,복현동,2021,04,월세,18,5121,2021-04-01,apt
12966,대구광역시,북구,복현동,2021,04,전세,54,29819,2021-04-01,apt
12967,대구광역시,북구,복현동,2021,05,월세,19,6684,2021-05-01,apt
12968,대구광역시,북구,복현동,2021,05,전세,45,31903,2021-05-01,apt
12969,대구광역시,북구,복현동,2021,06,월세,22,2120,2021-06-01,apt
12970,대구광역시,북구,복현동,2021,06,전세,55,31551,2021-06-01,apt
12971,대구광역시,북구,복현동,2021,07,월세,16,6412,2021-07-01,apt
12972,대구광역시,북구,복현동,2021,07,전세,46,23046,2021-07-01,apt
12973,대구광역시,북구,사수동,2021,01,월세,7,7403,2021-01-01,apt
12974,대구광역시,북구,사수동,2021,01,전세,14,26500,2021-01-01,apt
12975,대구광역시,북구,사수동,2021,02,월세,28,4234,2021-02-01,apt
12976,대구광역시,북구,사수동,2021,02,전세,6,29166,2021-02-01,apt
12977,대구광역시,북구,사수동,2021,03,월세,81,12617,2021-03-01,apt
12978,대구광역시,북구,사수동,2021,03,전세,10,22154,2021-03-01,apt
12979,대구광역시,북구,사수동,2021,04,월세,71,13703,2021-04-01,apt
12980,대구광역시,북구,사수동,2021,04,전세,6,29666,2021-04-01,apt
12981,대구광역시,북구,사수동,2021,05,월세,38,13439,2021-05-01,apt
12982,대구광역시,북구,사수동,2021,05,전세,7,30571,2021-05-01,apt
12983,대구광역시,북구,사수동,2021,06,월세,10,10879,2021-06-01,apt
12984,대구광역시,북구,사수동,2021,06,전세,8,26550,2021-06-01,apt
12985,대구광역시,북구,사수동,2021,07,월세,66,5738,2021-07-01,apt
12986,대구광역시,북구,사수동,2021,07,전세,10,25347,2021-07-01,apt
12987,대구광역시,북구,산격동,2021,01,월세,3,1425,2021-01-01,apt
12988,대구광역시,북구,산격동,2021,01,전세,6,14729,2021-01-01,apt
12989,대구광역시,북구,산격동,2021,02,월세,4,3625,2021-02-01,apt
12990,대구광역시,북구,산격동,2021,02,전세,11,10322,2021-02-01,apt
12991,대구광역시,북구,산격동,2021,03,월세,7,3971,2021-03-01,apt
12992,대구광역시,북구,산격동,2021,03,전세,10,16640,2021-03-01,apt
12993,대구광역시,북구,산격동,2021,04,월세,1,2000,2021-04-01,apt
12994,대구광역시,북구,산격동,2021,04,전세,8,18750,2021-04-01,apt
12995,대구광역시,북구,산격동,2021,05,월세,4,2075,2021-05-01,apt
12996,대구광역시,북구,산격동,2021,05,전세,9,14266,2021-05-01,apt
12997,대구광역시,북구,산격동,2021,06,월세,9,3833,2021-06-01,apt
12998,대구광역시,북구,산격동,2021,06,전세,7,12000,2021-06-01,apt
12999,대구광역시,북구,산격동,2021,07,월세,4,1325,2021-07-01,apt
13000,대구광역시,북구,산격동,2021,07,전세,13,12915,2021-07-01,apt
13001,대구광역시,북구,서변동,2021,01,월세,2,3500,2021-01-01,apt
13002,대구광역시,북구,서변동,2021,01,전세,6,20750,2021-01-01,apt
13003,대구광역시,북구,서변동,2021,02,월세,6,6166,2021-02-01,apt
13004,대구광역시,북구,서변동,2021,02,전세,2,20250,2021-02-01,apt
13005,대구광역시,북구,서변동,2021,03,월세,1,5000,2021-03-01,apt
13006,대구광역시,북구,서변동,2021,03,전세,3,17666,2021-03-01,apt
13007,대구광역시,북구,서변동,2021,04,전세,2,19000,2021-04-01,apt
13008,대구광역시,북구,서변동,2021,05,월세,4,4500,2021-05-01,apt
13009,대구광역시,북구,서변동,2021,06,월세,3,2666,2021-06-01,apt
13010,대구광역시,북구,서변동,2021,06,전세,2,13000,2021-06-01,apt
13011,대구광역시,북구,서변동,2021,07,월세,2,4500,2021-07-01,apt
13012,대구광역시,북구,서변동,2021,07,전세,3,27333,2021-07-01,apt
13013,대구광역시,북구,연경동,2021,01,월세,3,7800,2021-01-01,apt
13014,대구광역시,북구,연경동,2021,01,전세,2,28500,2021-01-01,apt
13015,대구광역시,북구,연경동,2021,02,월세,4,11375,2021-02-01,apt
13016,대구광역시,북구,연경동,2021,02,전세,4,36500,2021-02-01,apt
13017,대구광역시,북구,연경동,2021,03,전세,2,39000,2021-03-01,apt
13018,대구광역시,북구,연경동,2021,04,전세,2,29050,2021-04-01,apt
13019,대구광역시,북구,연경동,2021,05,월세,2,1400,2021-05-01,apt
13020,대구광역시,북구,연경동,2021,06,월세,4,2000,2021-06-01,apt
13021,대구광역시,북구,연경동,2021,06,전세,1,38000,2021-06-01,apt
13022,대구광역시,북구,연경동,2021,07,월세,1,2000,2021-07-01,apt
13023,대구광역시,북구,연경동,2021,07,전세,1,36000,2021-07-01,apt
13024,대구광역시,북구,읍내동,2021,01,월세,3,533,2021-01-01,apt
13025,대구광역시,북구,읍내동,2021,01,전세,14,16560,2021-01-01,apt
13026,대구광역시,북구,읍내동,2021,02,월세,3,1233,2021-02-01,apt
13027,대구광역시,북구,읍내동,2021,02,전세,13,24557,2021-02-01,apt
13028,대구광역시,북구,읍내동,2021,03,월세,4,6000,2021-03-01,apt
13029,대구광역시,북구,읍내동,2021,03,전세,17,20217,2021-03-01,apt
13030,대구광역시,북구,읍내동,2021,04,월세,6,2966,2021-04-01,apt
13031,대구광역시,북구,읍내동,2021,04,전세,14,20457,2021-04-01,apt
13032,대구광역시,북구,읍내동,2021,05,월세,5,2640,2021-05-01,apt
13033,대구광역시,북구,읍내동,2021,05,전세,15,19686,2021-05-01,apt
13034,대구광역시,북구,읍내동,2021,06,월세,8,4850,2021-06-01,apt
13035,대구광역시,북구,읍내동,2021,06,전세,20,25175,2021-06-01,apt
13036,대구광역시,북구,읍내동,2021,07,월세,8,1250,2021-07-01,apt
13037,대구광역시,북구,읍내동,2021,07,전세,20,24400,2021-07-01,apt
13038,대구광역시,북구,칠성동2가,2021,01,월세,3,5666,2021-01-01,apt
13039,대구광역시,북구,칠성동2가,2021,01,전세,18,35827,2021-01-01,apt
13040,대구광역시,북구,칠성동2가,2021,02,월세,6,2666,2021-02-01,apt
13041,대구광역시,북구,칠성동2가,2021,02,전세,32,33387,2021-02-01,apt
13042,대구광역시,북구,칠성동2가,2021,03,월세,4,3125,2021-03-01,apt
13043,대구광역시,북구,칠성동2가,2021,03,전세,25,31586,2021-03-01,apt
13044,대구광역시,북구,칠성동2가,2021,04,월세,5,2200,2021-04-01,apt
13045,대구광역시,북구,칠성동2가,2021,04,전세,18,33494,2021-04-01,apt
13046,대구광역시,북구,칠성동2가,2021,05,월세,1,10000,2021-05-01,apt
13047,대구광역시,북구,칠성동2가,2021,05,전세,24,29609,2021-05-01,apt
13048,대구광역시,북구,칠성동2가,2021,06,월세,13,9923,2021-06-01,apt
13049,대구광역시,북구,칠성동2가,2021,06,전세,26,34572,2021-06-01,apt
13050,대구광역시,북구,칠성동2가,2021,07,월세,21,4779,2021-07-01,apt
13051,대구광역시,북구,칠성동2가,2021,07,전세,21,37110,2021-07-01,apt
13052,대구광역시,북구,침산동,2021,01,월세,10,2790,2021-01-01,apt
13053,대구광역시,북구,침산동,2021,01,전세,18,30830,2021-01-01,apt
13054,대구광역시,북구,침산동,2021,02,월세,9,3333,2021-02-01,apt
13055,대구광역시,북구,침산동,2021,02,전세,35,35071,2021-02-01,apt
13056,대구광역시,북구,침산동,2021,03,월세,6,3800,2021-03-01,apt
13057,대구광역시,북구,침산동,2021,03,전세,25,29696,2021-03-01,apt
13058,대구광역시,북구,침산동,2021,04,월세,4,8000,2021-04-01,apt
13059,대구광역시,북구,침산동,2021,04,전세,26,33417,2021-04-01,apt
13060,대구광역시,북구,침산동,2021,05,월세,3,4000,2021-05-01,apt
13061,대구광역시,북구,침산동,2021,05,전세,25,28100,2021-05-01,apt
13062,대구광역시,북구,침산동,2021,06,월세,13,4507,2021-06-01,apt
13063,대구광역시,북구,침산동,2021,06,전세,34,33772,2021-06-01,apt
13064,대구광역시,북구,침산동,2021,07,월세,10,12110,2021-07-01,apt
13065,대구광역시,북구,침산동,2021,07,전세,46,31299,2021-07-01,apt
13066,대구광역시,북구,팔달동,2021,01,월세,1,1000,2021-01-01,apt
13067,대구광역시,북구,팔달동,2021,01,전세,2,17500,2021-01-01,apt
13068,대구광역시,북구,팔달동,2021,02,월세,2,5500,2021-02-01,apt
13069,대구광역시,북구,팔달동,2021,02,전세,3,14783,2021-02-01,apt
13070,대구광역시,북구,팔달동,2021,03,월세,2,1000,2021-03-01,apt
13071,대구광역시,북구,팔달동,2021,03,전세,2,18000,2021-03-01,apt
13072,대구광역시,북구,팔달동,2021,04,월세,4,1875,2021-04-01,apt
13073,대구광역시,북구,팔달동,2021,04,전세,2,19400,2021-04-01,apt
13074,대구광역시,북구,팔달동,2021,05,전세,1,10500,2021-05-01,apt
13075,대구광역시,북구,팔달동,2021,06,월세,1,500,2021-06-01,apt
13076,대구광역시,북구,팔달동,2021,06,전세,4,14875,2021-06-01,apt
13077,대구광역시,북구,팔달동,2021,07,전세,5,13774,2021-07-01,apt
13078,대구광역시,북구,학정동,2021,01,월세,2,2000,2021-01-01,apt
13079,대구광역시,북구,학정동,2021,01,전세,4,30000,2021-01-01,apt
13080,대구광역시,북구,학정동,2021,02,전세,7,30857,2021-02-01,apt
13081,대구광역시,북구,학정동,2021,03,월세,3,6333,2021-03-01,apt
13082,대구광역시,북구,학정동,2021,03,전세,1,37000,2021-03-01,apt
13083,대구광역시,북구,학정동,2021,04,월세,3,4333,2021-04-01,apt
13084,대구광역시,북구,학정동,2021,04,전세,5,29630,2021-04-01,apt
13085,대구광역시,북구,학정동,2021,05,월세,3,8456,2021-05-01,apt
13086,대구광역시,북구,학정동,2021,05,전세,5,24400,2021-05-01,apt
13087,대구광역시,북구,학정동,2021,06,월세,6,1833,2021-06-01,apt
13088,대구광역시,북구,학정동,2021,06,전세,4,29000,2021-06-01,apt
13089,대구광역시,북구,학정동,2021,07,월세,3,4550,2021-07-01,apt
13090,대구광역시,북구,학정동,2021,07,전세,9,30000,2021-07-01,apt
13091,대구광역시,서구,중리동,2021,01,월세,5,720,2021-01-01,apt
13092,대구광역시,서구,중리동,2021,01,전세,10,16150,2021-01-01,apt
13093,대구광역시,서구,중리동,2021,02,월세,2,10250,2021-02-01,apt
